time/total_timesteps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/ent_coef_loss,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef
65740,453,163.64,218.03031589000003,13445,4,0.17829215973615647,0.003,1312780,-177155.18359375,130800762.8,436.11087799072266
65930,454,164.56,217.80133939000004,13472,4,-0.4810998529195786,0.003,1316580,-170062.00078125,119576693.2,411.082014465332
66041,455,163.45,214.92235212,13487,4,0.6256202384829521,0.003,1318800,-167471.51484375,114585243.6,403.9081268310547
66234,456,163.34,214.72408908,13514,4,0.5608495160937309,0.003,1322660,-162144.7234375,114035125.2,379.74646453857423
66407,457,163.36,214.09719770999996,13544,4,0.941700054705143,0.003,1326120,-155450.42109375,106419235.2,368.8653076171875
66598,458,164.18,214.37396469999996,13579,4,0.2742494732141495,0.003,1329940,-146899.93828125,102133468.4,368.2903625488281
66731,459,163.95,213.81156510999995,13596,4,0.029540780186653137,0.003,1332600,-144259.70390625,102145540.4,357.68204498291016
66853,460,162.95,212.04705100999996,13621,4,0.4723001554608345,0.003,1335040,-143351.7140625,99851452.8,362.6802551269531
67028,461,162.56,212.5736127,13661,4,-0.5341580428183079,0.003,1338540,-141996.25625,100911218.0,379.09104309082034
67259,462,161.79,213.46547612999998,13715,4,-0.3359738260507584,0.003,1343160,-142826.46171875,101061466.4,376.2571304321289
67447,463,162.36,214.96312225999998,13758,4,-0.5994064167141915,0.003,1346920,-142844.09765625,104153202.4,379.91308135986327
67884,464,165.6,220.94844837999997,13851,4,0.37169997915625574,0.003,1355660,-149683.525,113204903.2,417.02393951416013
67947,465,165.32,220.58283115999998,13866,4,0.8444261759519577,0.003,1356920,-153128.034375,109853574.0,409.15423278808595
68096,466,160.77,215.86532710999995,13899,4,-0.6499524012207984,0.003,1359900,-162897.446875,116510115.6,441.1898452758789
68221,467,159.74,213.64368313999995,13920,4,0.8510505676269531,0.003,1362400,-166327.14140625,122622765.2,434.45818786621095
68485,468,160.73,216.30064238999995,13975,4,-0.2783872984349728,0.003,1367680,-169502.13984375,113547696.8,403.8888168334961
68579,469,160.63,215.82629503999996,13996,4,0.6005204379558563,0.003,1369560,-167389.66484375,107113365.2,409.56924591064455
68675,470,160.52,215.37618219999996,14019,4,-0.09783394038677215,0.003,1371480,-164990.834375,99908685.2,390.0054077148437
68965,471,162.39,217.69194797999998,14084,4,-0.08284175768494606,0.003,1377280,-154454.703125,111177379.6,374.0536224365234
69136,472,162.93,218.42179821999994,14123,4,-0.7423458307981491,0.003,1380700,-153540.40078125,132335368.4,366.48341064453126
69400,473,164.39,221.54967444,14186,4,0.32850477248430254,0.003,1385980,-156519.24375,166533562.4,397.73413848876953
69573,474,164.93,220.49197248999997,14225,4,0.10263372361660003,0.003,1389440,-177097.07265625,244620033.6,471.62776947021484
69809,475,166.0,221.27948876,14264,4,-0.3748988166451454,0.003,1394160,-230640.75234375,391258027.2,607.3867950439453
70300,476,169.46,223.59163957,14370,4,-0.9506292000412941,0.003,1403980,-379816.3484375,510051176.0,739.7614562988281
70493,477,169.91,223.7018113,14412,4,-0.16334396600723267,0.003,1407840,-409564.2109375,484478268.8,739.8948364257812
70602,478,169.35,222.79309544999995,14437,4,-0.47478442937135695,0.003,1410020,-422883.459375,517072064.0,732.5379364013672
70707,479,169.13,223.21920158999998,14456,4,0.08326861262321472,0.003,1412120,-424152.1375,458369100.8,720.0669006347656
70801,480,168.37,222.91765270999997,14477,4,0.28066774606704714,0.003,1414000,-430225.4625,471110934.4,737.8992156982422
70927,481,166.56,221.45360355,14504,4,0.3023465618491173,0.003,1416520,-429511.3890625,484430884.8,650.4002410888672
71685,482,173.37,231.9682087,14655,4,-0.12822956144809722,0.003,1431680,-276020.43203125,218699088.8,418.1407470703125
72460,483,179.57,235.39701217,14815,4,0.45800298899412156,0.003,1447180,-293454.2078125,338218246.4,582.1277770996094
72654,484,177.76,234.02201107000002,14843,4,-0.026104196906089783,0.003,1451060,-316107.4125,308997707.2,601.184115600586
72751,485,176.5,231.41864771000002,14865,4,0.5349891856312752,0.003,1453000,-318826.4859375,290103200.0,563.703158569336
72998,486,177.74,229.41005321000003,14919,4,-1.6582090929150581,0.003,1457940,-317485.2765625,257266095.2,499.66820373535154
73492,487,180.34,227.56599630000005,15029,4,-0.7786389648914337,0.003,1467820,-266700.4359375,203878660.8,431.151838684082
74002,488,183.84,226.66834174,15144,4,-0.2781398519873619,0.003,1478020,-254339.66796875,208422181.6,459.4296356201172
74361,489,185.88,229.63436288999998,15226,4,-0.11799079924821854,0.003,1485200,-232075.7078125,196689020.0,401.7855194091797
74602,490,187.66,229.57745247,15279,4,-0.8127425968647003,0.003,1490020,-330649.94375,832711446.4,1034.3474029541017
74644,491,186.21,226.78627513,15285,4,-1.0595375537872314,0.003,1490860,-434900.2265625,1502464889.6,1387.800048828125
74731,492,185.91,226.26865248,15299,4,0.4754443407058716,0.003,1492600,-634623.59375,2162052288.0,1425.2618896484375
74768,493,183.74,223.69797270000004,15306,4,-0.6358937248587608,0.003,1493340,-688677.403125,1967912723.2,1433.6392456054687
74842,494,182.09,221.51067887999997,15323,4,-0.08862504065036773,0.003,1494820,-731031.6875,1783523788.8,1193.8998291015625
74875,495,180.34,218.52350231000003,15330,4,0.4091296404600143,0.003,1495480,-740174.14375,1567328416.0,1147.3075866699219
74907,496,179.21,216.48262513,15337,4,0.7005631707608699,0.003,1496120,-742377.890625,1580350361.6,1179.1056518554688
75108,497,180.17,218.71041189000005,15376,4,0.4228786200284958,0.003,1500140,-670671.353125,1183560988.8,1008.1319213867188
75477,498,181.8,220.86333335000003,15440,4,0.4740812502801418,0.003,1507520,-562001.803125,800264009.6,783.4411987304687
75596,499,181.89,221.71430571000005,15462,4,0.14406198710203172,0.003,1509900,-522862.0921875,694823136.0,717.8396667480469
75765,500,181.56,221.5410031,15495,4,-0.6696548342704773,0.003,1513280,-475336.4171875,559468182.4,692.5746795654297
76058,501,182.71,222.87791220000003,15562,4,0.7109454840421676,0.003,1519140,-405197.0265625,448490876.8,608.2177947998047
76255,502,182.75,222.58093409000006,15606,4,-0.1119356781244278,0.003,1523080,-365460.1515625,378519104.0,548.9965393066407
76692,503,185.11,222.49847391,15693,4,0.2004029631614685,0.003,1531820,-315173.659375,294008861.6,484.15663146972656
77093,504,187.77,222.98181531000003,15745,4,0.11760468482971191,0.003,1539840,-270397.3921875,253495793.6,481.6882583618164
77244,505,187.74,220.04690469000005,15764,4,-0.48086844086647035,0.003,1542860,-262017.9734375,247895529.6,472.60076293945315
77552,506,190.19,223.42589316000004,15826,4,0.5381321489810944,0.003,1549020,-244937.14921875,221614227.2,483.5873992919922
77681,507,189.56,219.37986931000003,15852,4,0.09964431375265122,0.003,1551600,-229505.3640625,204960423.2,441.73755950927733
77843,508,189.12,216.13866657,15890,4,-0.30651125237345694,0.003,1554840,-215888.5359375,196410721.6,390.0485610961914
78538,509,193.81,221.33848942000003,16038,4,-0.014487752318382263,0.003,1568740,-170824.08984375,184441933.6,365.0270233154297
78855,510,195.28,220.50905083,16105,4,1.142115257680416,0.003,1575080,-188648.61328125,248808099.2,455.58036651611326
79335,511,198.43,222.86547026,16215,4,-0.819347907602787,0.003,1584680,-246219.97421875,252535385.6,460.9634719848633
79462,512,198.59,223.57394275000001,16242,4,0.11857009530067444,0.003,1587220,-241464.440625,242258882.4,440.87378692626953
79636,513,199.23,225.07399066000002,16275,4,0.3612814605236053,0.003,1590700,-232039.390625,208393083.2,377.74384155273435
79978,514,201.52,228.43139694,16341,4,-0.36200387179851534,0.003,1597540,-206648.85,178102806.4,349.8119857788086
80310,515,202.76,231.61079703000004,16406,4,0.17191586643457413,0.003,1604180,-192920.34140625,153713499.6,338.11336212158204
80378,516,202.44,230.59423014000004,16421,4,0.6908653110265732,0.003,1605540,-188015.17265625,145145807.6,344.7207763671875
80459,517,202.11,229.31006211,16437,4,-0.912686462700367,0.003,1607160,-187809.4453125,151824380.8,336.5109146118164
80823,518,204.01,231.19572432,16504,4,-2.1300244607031344,0.003,1614440,-173983.90234375,119795706.4,309.70689086914064
80936,519,204.58,231.41447241000003,16527,4,0.17330725640058517,0.003,1616700,-169856.0703125,107948302.8,323.7912399291992
