rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/fps,time/episodes,time/time_elapsed,train/critic_loss,train/actor_loss,train/ent_coef_loss,train/n_updates,train/ent_coef,train/learning_rate
429.9957972099999,47925,352.77,4,219,10864,62544892.5,-136103.22578125,0.3175107896327972,956480,530.1548309326172,0.003
432.3808374200001,48041,353.32,4,220,10892,62228450.9,-175044.665625,0.045810525119304654,958800,662.9248565673828,0.003
434.67746969,48160,353.65,4,221,10920,44823127.9,-222807.51953125,-0.017662962153553962,961180,693.1808013916016,0.003
437.4886436500001,48288,354.21,4,222,10954,74195671.7,-254151.646875,-0.41938677728176116,963740,571.9097381591797,0.003
440.800263,48457,355.26,4,223,10997,69729338.4,-260706.08828125,-0.2998120360076427,967120,443.47207794189455,0.003
445.21239066000004,48710,357.3,4,224,11059,27962179.2,-231482.5796875,-0.3636277407407761,972180,360.8544952392578,0.003
455.27215383000004,49710,366.86,4,225,11305,16191345.35,-131413.057421875,-0.057572197169065475,992180,232.4985549926758,0.003
458.19783443,49867,367.99,4,226,11343,14463392.0,-130311.697265625,0.19308241233229637,995320,274.9479125976562,0.003
469.32500881,50867,377.38,4,227,11588,7132993.975,-84913.155859375,-0.6803000815212726,1015320,144.83369064331055,0.003
474.01595140000006,51198,379.95,4,228,11671,5074785.4375,-72435.32265625,0.059697171300649644,1021940,154.1824851989746,0.003
475.44072784,51359,379.87,4,229,11710,5054278.175,-68143.071875,0.40806851983070375,1025160,140.62361373901368,0.003
479.8335810700001,51682,382.71,4,230,11788,4446431.6375,-59253.991015625,-0.6746699839830399,1031620,135.1296745300293,0.003
479.38635296,51818,382.85,4,231,11822,3629592.7,-56148.3708984375,0.15166873224079608,1034340,135.7480438232422,0.003
489.38634641,52818,391.19,4,232,12071,3161694.95,-37531.8578125,-0.18620199263095855,1054340,110.67230796813965,0.003
492.29521805,53141,392.85,4,233,12150,3827217.5125,-47784.90234375,0.368633184954524,1060800,118.16209144592285,0.003
491.8894869100001,53948,393.42,4,234,12346,4109828.6,-50323.57109375,0.39893819466233255,1076940,147.47321701049805,0.003
495.90695461,54256,396.31,4,235,12423,3436402.475,-48313.7375,0.35874976962804794,1083100,125.36338691711425,0.003
505.87660618,55256,406.07,4,236,12671,2028259.925,-47022.6826171875,-0.7498725183308125,1103100,98.31954002380371,0.003
505.72782527000004,55886,407.81,4,237,12826,1585678.81875,-37116.1693359375,-0.009687253832817077,1115700,96.01943321228028,0.003
513.1201703400001,56793,415.59,4,238,13050,4175779.075,-34066.19453125,0.03126835748553276,1133840,108.87537384033203,0.003
510.3724223500001,56831,412.49,4,239,13060,4968021.7125,-37311.0265625,-0.03187408298254013,1134600,104.00585746765137,0.003
506.4461046900001,56885,409.97,4,240,13074,4622734.725,-39770.1875,0.2857010535895824,1135680,109.1830955505371,0.003
509.5698442600001,57885,413.19,4,241,13319,1861688.425,-43876.4767578125,0.2504825234413147,1155680,94.03850517272949,0.003
517.8232273400001,58805,419.87,4,242,13545,668618.8125,-25841.2853515625,-0.19051198214292525,1174080,46.67885570526123,0.003
528.4416178399999,59805,429.09,4,243,13795,484545.840625,-14378.59853515625,0.15723270773887635,1194080,34.780269622802734,0.003
521.4057378699999,60047,421.51,4,244,13855,404421.0953125,-13583.277490234375,0.4401875134557486,1198920,38.96827239990235,0.003
514.46279445,60214,415.87,4,245,13896,464172.090625,-13476.06943359375,-0.2599803663790226,1202260,35.22114219665527,0.003
513.2692752099999,60374,415.37,4,246,13934,464326.8046875,-13929.0375,-0.24440307319164276,1205460,40.710347175598145,0.003
515.68023768,60826,417.93,4,247,14049,393625.5078125,-14078.564208984375,-0.39343553595244884,1214500,30.075465869903564,0.003
515.92124335,60860,418.03,4,248,14057,308990.03515625,-13949.42509765625,0.1354240868240595,1215180,32.40175075531006,0.003
516.11248289,60895,418.1,4,249,14066,324543.328125,-13757.443994140625,0.6194573726505042,1215880,32.14520101547241,0.003
517.7099639,61254,419.84,4,250,14154,289239.1,-13347.10859375,0.3072769042104483,1223060,26.327136039733887,0.003
519.355949,61636,420.5,4,251,14246,433087.2171875,-13845.72158203125,-0.003235302120447159,1230700,42.5123950958252,0.003
518.48645637,61803,419.67,4,252,14286,357988.1046875,-15915.74384765625,-0.6152534641325473,1234040,41.54509353637695,0.003
522.2575317200001,62140,422.55,4,253,14371,407922.3609375,-17691.7529296875,-0.11160333715379238,1240780,46.211686325073245,0.003
525.2234077200001,62394,424.0,4,254,14434,388384.153125,-16804.95634765625,0.5935542598366738,1245860,32.76516532897949,0.003
532.1439845299999,63394,431.62,4,255,14682,129732.6015625,-10001.147802734375,0.24811989031732082,1265860,17.169320106506348,0.003
536.30385849,63982,436.03,4,256,14828,99925.45703125,-9070.48359375,0.06680104210972786,1277620,19.916560554504393,0.003
543.75608383,64940,443.57,4,257,15066,63631.43984375,-7092.158374023437,0.39860482439398764,1296780,17.99881238937378,0.003
553.37040706,65940,452.99,4,258,15310,19607.172607421875,-4382.904760742187,0.10119551159441471,1316780,7.392265200614929,0.003
552.5187472100001,66940,452.99,4,259,15557,6361.936572265625,-2203.341662597656,0.1857271607965231,1336780,3.7661800622940063,0.003
555.23708005,67940,457.53,4,260,15806,3039.0360473632813,-1785.3670349121094,0.018074839562177657,1356780,3.7233121156692506,0.003
559.9882298600002,68940,462.61,4,261,16052,2017.2942626953125,-1160.7308715820313,-0.04814073899760842,1376780,2.28328617811203,0.003
556.54240789,69015,460.53,4,262,16070,2586.6339782714845,-1188.7574035644532,0.12647914215922357,1378280,3.0832939624786375,0.003
557.12653664,69242,460.2,4,263,16126,1841.515887451172,-1363.323712158203,-0.003303656168282032,1382820,2.0381234884262085,0.003
570.4411593900002,70242,469.67,4,264,16373,515.0516738891602,-748.4928741455078,0.0077794698067009446,1402820,0.8435068964958191,0.003
582.8230911800001,71232,478.81,4,265,16614,338.6876579284668,-656.1611511230469,-0.004113831033464521,1422620,0.9614063501358032,0.003
585.2532947400001,72232,483.41,4,266,16860,91.36458415985108,-402.6193588256836,0.025252213701605797,1442620,0.42240262031555176,0.003
589.5042055600002,73232,489.44,4,267,17104,100.0840051651001,-415.4543655395508,0.18778618574142455,1462620,0.40931261479854586,0.003
594.8877890800001,73877,494.36,4,268,17262,58.99460954666138,-306.6586212158203,-0.05241067633032799,1475520,0.3894596233963966,0.003
592.8713930199999,74105,492.6,4,269,17318,60.44986515045166,-296.1690170288086,0.0633706297725439,1480080,0.3373704344034195,0.003
585.94484364,74332,484.87,4,270,17373,53.15841264724732,-286.565901184082,-0.06918941494077444,1484620,0.3227644145488739,0.003
579.2648919899999,74466,476.21,4,271,17405,48.865900707244876,-284.04712829589846,0.10553489197045565,1487300,0.29972026497125626,0.003
574.70210143,74859,471.24,4,272,17500,33.34590272903442,-251.89962615966797,-0.3029874350875616,1495160,0.20656796172261238,0.003
576.40276166,75859,473.23,4,273,17748,37.76103591918945,-199.876798248291,-0.2827216859906912,1515160,0.26695191860198975,0.003
581.9096223,76405,475.02,4,274,17884,59.92797031402588,-245.2581298828125,0.03404670376330614,1526080,0.5356302618980407,0.003
584.73051924,76552,476.4,4,275,17921,60.22786884307861,-263.4055480957031,0.08525153752416373,1529020,0.3872563049197197,0.003
574.75978121,76769,468.57,4,276,17976,77.13601636886597,-269.1594612121582,0.21788583155721425,1533360,0.3731499001383781,0.003
575.7913555700001,76927,469.05,4,277,18017,54.07745628356933,-260.75291595458987,0.024953503161668777,1536520,0.2775803908705711,0.003
569.2056600500001,77029,464.0,4,278,18042,52.352182960510255,-258.9574607849121,-0.007068203762173653,1538560,0.3039691835641861,0.003
564.4723139300002,77075,455.2,4,279,18053,58.086996459960936,-257.10326766967773,-0.04643235700204969,1539480,0.36658369451761247,0.003
562.2774083600001,77139,451.4,4,280,18069,62.92286720275879,-267.4690307617187,-0.012699475325644017,1540760,0.5190496653318405,0.003
561.8073278,77243,450.82,4,281,18094,89.47267589569091,-298.0034484863281,0.0021659981459379194,1542840,0.5359407514333725,0.003
554.67089969,77478,443.17,4,282,18152,59.80274171829224,-293.27539978027346,0.008544653095304966,1547540,0.32211756259202956,0.003
563.3238867599999,78423,451.98,4,283,18389,56.572072410583495,-212.0607437133789,0.061146476212888955,1566440,0.24309885278344154,0.003
564.54291746,78687,453.2,4,284,18455,55.196901512146,-248.38409957885742,-0.1177494540810585,1571720,0.48715112805366517,0.003
564.72617782,78823,453.04,4,285,18490,47.30368709564209,-270.58802032470703,-0.15281999837607146,1574440,0.42482603490352633,0.003
567.4030541500001,79823,453.34,4,286,18737,56.58238639831543,-335.698469543457,-0.12453653365373611,1594440,0.43321380615234373,0.003
558.3271614200002,79855,444.95,4,287,18746,52.255393981933594,-337.70159912109375,0.017863305285573006,1595080,0.426238539814949,0.003
559.0851424100001,80051,445.08,4,288,18797,57.10648040771484,-318.94940795898435,0.07827720940113067,1599000,0.3446548759937286,0.003
568.4073785700001,80836,451.64,4,289,18996,34.27153701782227,-256.8150802612305,0.06964694811031222,1614700,0.36917721331119535,0.003
575.75325485,81836,459.42,4,290,19246,19.919361972808836,-189.84625091552735,0.22120365500450134,1634700,0.14359669685363768,0.003
571.89278482,82392,455.35,4,291,19386,15.598551654815674,-177.6429656982422,0.13329328298568727,1645820,0.1504034049808979,0.003
563.61818045,82511,448.63,4,292,19416,15.284257769584656,-176.21489181518555,-0.16061346605420113,1648200,0.16131684333086013,0.003
555.34145684,82642,439.94,4,293,19449,13.124917817115783,-175.65422821044922,0.007365907728672028,1650820,0.154339250177145,0.003
570.80147232,83642,445.9,4,294,19701,10.74197256565094,-161.08937759399413,-0.09913038276135921,1670820,0.14415949806571007,0.003
570.66761954,83774,445.02,4,295,19734,12.888888430595397,-168.1232437133789,-0.17354593947529792,1673460,0.24760292768478392,0.003
566.9210848399999,83906,438.69,4,296,19766,16.925351119041444,-180.3348243713379,-0.13357156962156297,1676100,0.2276473470032215,0.003
566.69600473,84122,435.26,4,297,19821,12.85979917049408,-184.46200637817384,0.07954609580338001,1680420,0.1486513987183571,0.003
582.38562861,85080,443.7,4,298,20063,9.355161237716676,-155.51897583007812,0.06238515730947256,1699580,0.11975631937384605,0.003
589.55282802,85514,446.79,4,299,20171,9.141204166412354,-155.2688331604004,0.046447965875267984,1708260,0.11162206530570984,0.003
595.78792066,86033,449.14,4,300,20302,9.660590386390686,-154.4902671813965,-0.4891952838748693,1718640,0.12619783058762551,0.003
598.3854830800001,86512,443.93,4,301,20424,8.580625700950623,-154.79009475708008,-0.6079376086592674,1728220,0.11146038733422756,0.003
599.377637,86754,441.97,4,302,20485,7.864104855060577,-153.14387969970704,0.028885890170931815,1733060,0.12137281708419323,0.003
624.7286571600001,87754,451.21,4,303,20734,11.830419826507569,-159.1313789367676,0.31380155198276044,1753060,0.13654468953609467,0.003
636.51393036,88472,454.92,4,304,20914,10.44375808238983,-156.72100601196288,0.06662459634244441,1767420,0.12001046612858772,0.003
655.21399276,89472,461.97,4,305,21165,9.99587984085083,-167.6626335144043,0.19302247557789087,1787420,0.18225841596722603,0.003
672.00556849,90472,471.01,4,306,21410,19.775218343734743,-163.97248764038085,-0.23222447708249092,1807420,0.11272459700703621,0.003
682.98489573,91026,473.93,4,307,21548,8.777054142951965,-162.63431396484376,0.05408921130001545,1818500,0.1400296539068222,0.003
679.5209879600001,91376,467.43,4,308,21634,12.298089385032654,-168.95512008666992,-0.13479073233902455,1825500,0.13139509409666061,0.003
692.62641603,92019,471.91,4,309,21795,7.956939435005188,-163.5513053894043,0.14649450369179248,1838360,0.13495167791843415,0.003
697.7587560899999,92290,474.04,4,310,21863,12.692267632484436,-168.2912826538086,-0.03798164539039135,1843780,0.16410134732723236,0.003
699.19043885,92424,474.74,4,311,21895,12.288246893882752,-169.86687316894532,-0.02478442285209894,1846460,0.14798424765467644,0.003
699.7260581499999,92550,474.72,4,312,21925,10.504814743995667,-170.08850708007813,0.12119109965860844,1848980,0.13521503657102585,0.003
705.7644703499999,92895,476.67,4,313,22010,10.485233235359193,-173.73073959350586,-0.047848398238420485,1855880,0.1610109105706215,0.003
713.10191274,93600,473.72,4,314,22188,10.776254367828368,-165.26260375976562,-0.14728104919195176,1869980,0.10760508589446545,0.003
733.3673100700001,94600,477.51,4,315,22435,12.578733134269715,-166.98739852905274,0.37642306797206404,1889980,0.14910557717084885,0.003
738.2980070600001,94952,478.26,4,316,22522,10.550986766815186,-171.97778854370117,0.30141832046210765,1897020,0.15755648538470268,0.003
742.80246176,95164,478.99,4,317,22576,10.211927819252015,-171.42805252075195,0.12884554751217364,1901260,0.12450164668262005,0.003
744.8834353799998,95385,478.37,4,318,22631,8.685902667045593,-168.1689811706543,0.24419987723231315,1905680,0.10491894893348216,0.003
764.6565859599999,96292,483.67,4,319,22860,10.370519471168517,-178.0920639038086,-0.1358260203152895,1923820,0.14916734471917154,0.003
790.9697815,97292,492.51,4,320,23109,12.425202178955079,-179.7411796569824,-0.2967342659831047,1943820,0.17660209089517592,0.003
800.8371505200001,97705,495.45,4,321,23212,16.33306679725647,-185.19205474853516,0.7203002631664276,1952080,0.16695097088813782,0.003
801.4190814800002,97947,496.59,4,322,23273,13.36449568271637,-182.85525131225586,-0.040604428946971895,1956920,0.14674329310655593,0.003
801.5358273500001,98172,497.15,4,323,23328,13.078839898109436,-180.74365005493163,-0.09654981121420861,1961420,0.16006024479866027,0.003
817.5682162599999,98994,502.84,4,324,23536,11.442944073677063,-173.06212768554687,-0.08737110942602158,1977860,0.1295502908527851,0.003
823.25936408,99489,497.79,4,325,23657,8.944952535629273,-177.87777252197264,-0.15798144042491913,1987760,0.1371247425675392,0.003
841.99410215,100181,503.14,4,326,23828,8.738481020927429,-181.91712341308593,0.04680217541754246,2001600,0.13621132597327232,0.003
858.54375739,101181,503.14,4,327,24076,12.35225145816803,-182.68638229370117,0.09945185892283917,2021600,0.1441296748816967,0.003
879.76906023,102181,509.83,4,328,24326,16.781595849990843,-188.06457061767577,-0.016840834356844425,2041600,0.1318218380212784,0.003
903.98039034,103181,518.22,4,329,24572,13.91081681251526,-189.05764083862306,0.45755002126097677,2061600,0.1256462499499321,0.003
929.1377492199999,104181,524.99,4,330,24822,10.880716514587402,-189.51708068847657,-0.3870558574795723,2081600,0.130280701816082,0.003
944.1956970399999,104728,529.1,4,331,24959,11.665714144706726,-188.39563903808593,0.4980470582842827,2092540,0.13650035336613656,0.003
961.30090119,105728,529.1,4,332,25209,10.212199425697326,-191.65460205078125,0.3174394861795008,2112540,0.14628520235419273,0.003
986.5983085399998,106728,535.87,4,333,25454,10.990456008911133,-193.50945816040038,-0.15540530011057854,2132540,0.14145433902740479,0.003
1005.63668801,107613,536.65,4,334,25672,18.208990573883057,-194.23476486206056,0.09419633448123932,2150240,0.15375856384634973,0.003
