rollout/ep_len_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/ent_coef_loss,train/ent_coef,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate
287.65,429,11528,100238,795.6722537900001,8,-0.6115391254425049,0.052627529948949814,6.17885103225708,2002740,-169.74864196777344,0.03
287.96,430,11561,100519,796.82956688,8,-0.718716025352478,0.054890260100364685,7.03714394569397,2008360,-172.67906188964844,0.03
288.37,431,11593,100798,797.84157406,8,2.1224677562713623,0.048231564462184906,6.119718837738037,2013940,-172.5009307861328,0.03
288.63,432,11631,101125,799.2785134000001,8,-1.2321630716323853,0.06029136851429939,6.631391596794129,2020480,-177.3792724609375,0.03
288.55,433,11665,101425,799.4245544,8,-0.36333924531936646,0.05519687756896019,6.1754268407821655,2026480,-174.80804443359375,0.03
288.17,434,11696,101701,797.72287192,8,0.8100115656852722,0.05840976536273956,6.383462381362915,2032000,-168.8670654296875,0.03
288.11,435,11733,102024,797.6288881,8,0.6265873908996582,0.04683929309248924,6.122636342048645,2038460,-174.2269287109375,0.03
288.16,436,11763,102281,797.44224431,8,-0.18800950050354004,0.049902427941560745,7.460688853263855,2043600,-174.19271850585938,0.03
288.42,437,11800,102603,799.04649109,8,2.2722387313842773,0.04365162178874016,7.176950263977051,2050040,-172.14002990722656,0.03
288.52,438,11838,102931,799.3264776999999,8,0.9785032868385315,0.05010851472616196,6.146313738822937,2056600,-171.21722412109375,0.03
288.76,439,11876,103272,800.3537555300001,8,0.8362905979156494,0.05485590547323227,6.8305834293365475,2063420,-171.294921875,0.03
289.3,440,11915,103614,802.9699679400001,8,0.4641619920730591,0.054265573620796204,5.961599516868591,2070260,-176.88677978515625,0.03
289.69,441,11953,103947,805.17246047,8,-0.12740656733512878,0.05574221909046173,6.95853807926178,2076920,-173.6035614013672,0.03
289.77,442,11991,104269,805.16072934,8,-1.1237752437591553,0.05681697279214859,7.130687141418457,2083360,-175.24447631835938,0.03
289.84,443,12020,104520,804.5033002499999,8,1.481540322303772,0.052408795803785324,7.540816020965576,2088380,-175.4456329345703,0.03
289.78,444,12050,104786,804.6963433900002,8,0.24413804709911346,0.054119646549224854,6.111139106750488,2093700,-175.10816955566406,0.03
290.92,445,12095,105179,808.39130005,8,0.5120794773101807,0.05100814253091812,6.813052129745484,2101560,-172.15106201171875,0.03
291.71,446,12136,105544,811.672497,8,2.5101075172424316,0.0470598004758358,6.317145562171936,2108860,-178.0070343017578,0.03
292.29,447,12170,105854,813.6296107800001,8,2.162308692932129,0.04753376543521881,7.297383713722229,2115060,-177.0904083251953,0.03
292.81,448,12206,106168,815.61748222,8,0.2687351405620575,0.043345291167497635,6.5549415111541744,2121340,-179.1753387451172,0.03
293.83,449,12249,106537,819.9880283900001,8,-0.1705532819032669,0.06392154842615128,6.162197804450988,2128720,-173.81707763671875,0.03
294.16,450,12285,106850,821.2828370300002,8,-3.165835380554199,0.1054690033197403,7.182673907279968,2134980,-174.40843200683594,0.03
294.68,451,12320,107156,822.8316061800001,8,2.330087661743164,0.04331018775701523,7.650968146324158,2141100,-170.1304168701172,0.03
295.5,452,12357,107480,825.4386152600001,8,-1.5055179595947266,0.061109770089387894,6.341450476646424,2147580,-174.06570434570312,0.03
296.73,453,12398,107839,829.45525296,8,-0.5572380423545837,0.06288542598485947,6.89696581363678,2154760,-179.56683349609375,0.03
297.49,454,12436,108167,832.91196446,8,-1.845299482345581,0.06811796128749847,8.08925211429596,2161320,-172.45079040527344,0.03
298.55,455,12475,108505,836.8571417899999,8,-1.0185307264328003,0.061390385031700134,6.937676310539246,2168080,-177.78518676757812,0.03
298.55,456,12504,108753,837.33373735,8,0.10282528400421143,0.05951985716819763,5.9344402551651,2173040,-175.15084838867188,0.03
299.03,457,12538,109057,838.92180487,8,2.353121757507324,0.049845755100250244,6.768174648284912,2179120,-176.1932373046875,0.03
300.2,458,12580,109415,842.1789867000001,8,0.028439462184906006,0.05321406200528145,6.8919719696044925,2186280,-178.28311157226562,0.03
301.03,459,12617,109732,845.18086811,8,-0.3482685685157776,0.058636374771595,7.127683162689209,2192620,-172.58718872070312,0.03
301.14,460,12651,110030,846.4286494999999,8,-0.0029982924461364746,0.060627907514572144,7.189402461051941,2198580,-177.87969970703125,0.03
302.58,461,12696,110415,851.9495188799999,8,-0.43825647234916687,0.06257566809654236,7.4523083686828615,2206280,-176.80006408691406,0.03
304.02,462,12741,110801,857.2939305,8,1.1081874370574951,0.05416049808263779,7.884388017654419,2214000,-177.02239990234375,0.03
304.98,463,12781,111148,860.8154500199998,8,0.0939752459526062,0.05258980020880699,7.8342506170272825,2220940,-174.3880615234375,0.03
305.28,464,12819,111474,862.4774497299998,8,0.6608072519302368,0.06243386119604111,7.480288100242615,2227460,-180.98187255859375,0.03
307.73,465,12882,112025,871.5117130899998,8,0.5793231725692749,0.05684613436460495,7.094440340995789,2238480,-181.53414916992188,0.03
310.93,466,12950,112617,881.1422577399998,8,2.3708677291870117,0.05671614408493042,7.888052940368652,2250320,-180.69842529296875,0.03
314.2,467,13020,113241,891.3441293299999,8,-1.419703722000122,0.0780436247587204,7.120856070518494,2262800,-186.15457153320312,0.03
315.35,468,13064,113625,895.5578586299998,8,-1.5965101718902588,0.08636432141065598,8.380895614624023,2270480,-177.41961669921875,0.03
319.29,469,13141,114285,907.95369035,8,-2.8459739685058594,0.07031352818012238,11.067867231369018,2283680,-188.51849365234375,0.03
320.21,470,13192,114738,911.22172057,8,-0.3747204542160034,0.06429730355739594,7.847872805595398,2292740,-183.02784729003906,0.03
320.83,471,13238,115131,914.09573676,8,0.5634617805480957,0.05353463068604469,8.312076687812805,2300600,-180.61428833007812,0.03
322.13,472,13292,115610,917.2448151200001,8,-0.8619396090507507,0.07474986463785172,7.903465986251831,2310180,-177.0362091064453,0.03
326.41,473,13382,116394,930.6474322300002,8,-0.40250059962272644,0.06947831064462662,8.25216302871704,2325860,-186.74319458007812,0.03
328.85,474,13439,116883,940.2770438400001,8,0.3593733310699463,0.056912217289209366,8.362443828582764,2335640,-183.4803009033203,0.03
328.33,475,13473,117176,938.4577991900001,8,1.907936692237854,0.06093352288007736,8.685169100761414,2341500,-178.60296630859375,0.03
331.1,476,13533,117697,948.3624332799998,8,1.7318696975708008,0.057297978550195694,8.221711802482606,2351920,-185.96304321289062,0.03
332.48,477,13585,118145,953.62938228,8,-0.6125662326812744,0.06994301080703735,9.433822846412658,2360880,-178.78436279296875,0.03
332.43,478,13622,118475,953.8699010199999,8,-0.029245376586914062,0.06992152333259583,8.401814103126526,2367480,-188.61279296875,0.03
334.0,479,13673,118924,959.7419320500001,8,-0.020188450813293457,0.06829718500375748,9.561217164993286,2376460,-182.17323303222656,0.03
337.0,480,13736,119470,969.54676397,8,0.07694357633590698,0.0681658387184143,9.39744312763214,2387380,-185.25962829589844,0.03
338.98,481,13790,119936,975.66496089,8,-0.4250141978263855,0.06381335109472275,8.408277988433838,2396700,-181.33645629882812,0.03
340.26,482,13833,120314,980.4053175399999,8,0.7648515105247498,0.060767944902181625,8.944987297058105,2404260,-182.34750366210938,0.03
342.26,483,13883,120747,988.37859996,8,-1.6657137870788574,0.07634206116199493,9.038142681121826,2412920,-187.42962646484375,0.03
346.71,484,13965,121455,1004.6777745099998,8,-1.071192741394043,0.0679578185081482,8.437488794326782,2427080,-191.09072875976562,0.03
348.87,485,14021,121937,1013.42579773,8,2.967689037322998,0.0525311678647995,8.484535884857177,2436720,-192.50762939453125,0.03
356.37,486,14134,122937,1037.7033523,8,-0.3170430660247803,0.06808548420667648,8.646257019042968,2456720,-185.65396118164062,0.03
357.1,487,14179,123315,1040.00058014,8,-0.016185015439987183,0.06049874797463417,8.633105301856995,2464280,-186.271728515625,0.03
358.12,488,14219,123662,1043.05395524,8,2.7171554565429688,0.05052390694618225,7.960590028762818,2471220,-185.72299194335938,0.03
358.88,489,14260,124023,1045.3256429100002,8,2.058717966079712,0.05539988726377487,7.595804572105408,2478440,-184.9224853515625,0.03
