rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,time/episodes,train/learning_rate,train/n_updates,train/ent_coef,train/actor_loss,train/critic_loss,train/ent_coef_loss
338.92447547999996,4017,166.01,33893,8,205,0.003,675840,0.09394009411334991,-218.37586975097656,8.775815606117249,-0.06608088314533234
339.81855900999994,4036,165.94,34059,8,206,0.003,679160,0.09408581256866455,-216.6012420654297,7.677963733673096,-0.1008642315864563
340.42917333,4056,166.13,34248,8,207,0.003,682940,0.09715282917022705,-226.28346252441406,6.90305871963501,-0.37271735072135925
339.74837963000004,4076,165.86,34420,8,208,0.003,686380,0.08898907154798508,-214.80612182617188,10.14531238079071,-0.7329909801483154
339.71316685000005,4093,165.53,34571,8,209,0.003,689400,0.08452189713716507,-213.5340576171875,5.933955597877502,1.1904549598693848
340.867205,4113,165.64,34736,8,210,0.003,692700,0.06780713051557541,-213.17739868164062,5.124512672424316,-0.30305346846580505
341.48657883,4137,166.15,34941,8,211,0.003,696800,0.06011027470231056,-208.0861053466797,4.254045200347901,-0.6825574040412903
341.88220643999995,4155,166.17,35102,8,212,0.003,700020,0.05674224719405174,-206.54837036132812,4.284313917160034,-0.048637568950653076
342.53215836,4183,166.3,35345,8,213,0.003,704880,0.05673427879810333,-203.88963317871094,4.8388350248336796,0.48787254095077515
344.88931038000004,4208,167.07,35563,8,214,0.003,709240,0.06166495010256767,-196.67201232910156,4.015787100791931,1.063841462135315
344.96393274,4226,166.86,35716,8,215,0.003,712300,0.060805149376392365,-200.57113647460938,4.325008070468902,-1.0157512426376343
347.06661763000005,4253,167.76,35947,8,216,0.003,716920,0.05886455252766609,-199.34951782226562,3.9896210551261904,-1.5724040269851685
349.90039713,4277,168.9,36157,8,217,0.003,721120,0.05939241126179695,-195.5264434814453,3.5313626408576964,1.0692384243011475
351.30156919999996,4300,169.27,36361,8,218,0.003,725200,0.06477876007556915,-193.85206604003906,4.413041472434998,-1.6311781406402588
353.00670269,4325,170.03,36572,8,219,0.003,729420,0.06089620292186737,-189.2379608154297,3.39801607131958,-0.6383201479911804
354.22489251,4341,170.18,36714,8,220,0.003,732260,0.05267040804028511,-189.8782196044922,4.466592490673065,1.3069136142730713
357.12099582,4366,171.24,36932,8,221,0.003,736620,0.0619182251393795,-191.53749084472656,3.6672808289527894,-0.12822701036930084
359.80280399000003,4395,172.15,37177,8,222,0.003,741520,0.06997675448656082,-190.49180603027344,3.792744815349579,-0.12924017012119293
357.56771109,4415,171.03,37359,8,223,0.003,745160,0.06293577700853348,-188.04454040527344,4.280020761489868,0.2220866084098816
359.98606693,4441,171.44,37582,8,224,0.003,749620,0.07330256700515747,-189.61500549316406,4.235984075069427,0.9313242435455322
368.1716023000001,4473,172.62,37859,8,225,0.003,755160,0.06213100627064705,-189.50735473632812,4.2605292201042175,0.014379382133483887
371.3513574400001,4490,171.96,38012,8,226,0.003,758220,0.059046369045972824,-191.93487548828125,3.5687798500061034,-1.261775255203247
371.4205111600001,4510,172.11,38180,8,227,0.003,761580,0.05506300553679466,-190.6531219482422,4.138162004947662,1.0046263933181763
370.3908603600001,4532,172.29,38371,8,228,0.003,765400,0.06364495307207108,-188.42465209960938,5.142855310440064,0.7947232723236084
370.55469498000014,4552,172.43,38554,8,229,0.003,769060,0.0640421211719513,-190.85244750976562,4.771711230278015,-0.13362503051757812
371.5279599200001,4574,172.51,38739,8,230,0.003,772760,0.06915721297264099,-193.0135498046875,5.8364574074745175,0.20973846316337585
373.3708285100001,4597,172.85,38937,8,231,0.003,776720,0.0763692632317543,-196.5782470703125,4.853206932544708,0.4910426437854767
374.18707432,4616,172.32,39106,8,232,0.003,780100,0.07245077937841415,-198.2103271484375,4.353532671928406,-0.505783200263977
377.04134424999995,4636,173.06,39291,8,233,0.003,783800,0.0627392828464508,-197.69178771972656,4.032313847541809,0.5759429335594177
378.69928153,4659,173.41,39489,8,234,0.003,787760,0.06443510949611664,-198.76986694335938,4.664247596263886,-1.1114557981491089
383.43418862000004,4697,175.24,39818,8,235,0.003,794340,0.07091857492923737,-197.36349487304688,5.146102857589722,0.9550579786300659
385.0989693200001,4720,175.67,40020,8,236,0.003,798380,0.07041861116886139,-198.46551513671875,5.521284985542297,-0.31439539790153503
388.41757705000003,4743,176.41,40223,8,237,0.003,802440,0.0796458050608635,-201.9853515625,4.8244327187538145,-0.4409416913986206
395.8437001900001,4800,179.59,40715,8,238,0.003,812280,0.08625003695487976,-210.20523071289062,5.30870749950409,-0.3214191794395447
405.76114136,4850,182.12,41152,8,239,0.003,821020,0.08582142740488052,-209.95932006835938,6.06762455701828,-0.829566478729248
407.81047143999996,4875,182.59,41375,8,240,0.003,825480,0.08632909506559372,-209.6968536376953,5.6047316789627075,0.9665796756744385
412.9627259399999,4906,183.99,41644,8,241,0.003,830860,0.09338615089654922,-213.18585205078125,7.428543472290039,-0.8621233701705933
413.7559173,4929,183.93,41843,8,242,0.003,834840,0.0884249210357666,-219.80593872070312,9.814304232597351,-1.2126367092132568
420.79657643999997,4964,185.06,42146,8,243,0.003,840900,0.09384474903345108,-221.5714111328125,6.423554611206055,0.9321430921554565
422.52165427,4985,185.17,42323,8,244,0.003,844440,0.09878653287887573,-220.25469970703125,6.75750584602356,0.45880040526390076
421.52868864,5001,184.41,42467,8,245,0.003,847320,0.0875198170542717,-223.07371520996094,6.355421614646912,1.4280654191970825
418.82859471999996,5019,182.75,42629,8,246,0.003,850560,0.08332166820764542,-217.21072387695312,5.7957744836807255,0.31245332956314087
429.45118465,5081,186.17,43167,8,247,0.003,861320,0.08916858583688736,-220.3909912109375,7.333132648468018,-1.371912956237793
437.45550276,5137,189.52,43663,8,248,0.003,871240,0.11251027137041092,-230.207275390625,9.461283421516418,0.06037282943725586
437.83850577000004,5152,189.53,43788,8,249,0.003,873740,0.11234980821609497,-235.66448974609375,9.523057746887208,-0.502768874168396
440.11875624,5174,190.18,43977,8,250,0.003,877520,0.11962421983480453,-236.90786743164062,10.977532219886779,0.7250357866287231
442.64340827,5195,190.83,44168,8,251,0.003,881340,0.11939336359500885,-238.9176025390625,9.837042307853698,0.9920831918716431
442.69111175000006,5212,190.83,44310,8,252,0.003,884180,0.11751740425825119,-240.96527099609375,9.98892629146576,-0.5466831922531128
442.69093306999997,5227,190.71,44452,8,253,0.003,887020,0.11232975125312805,-238.99151611328125,10.012213921546936,-0.47102090716362
442.19724822000006,5244,190.2,44600,8,254,0.003,889980,0.11873682588338852,-243.2969970703125,9.700790619850158,-0.42502453923225403
442.36628782,5261,190.31,44748,8,255,0.003,892940,0.11864131689071655,-243.39942932128906,10.689101409912109,-1.1495475769042969
448.55787970999995,5312,193.36,45199,8,256,0.003,901960,0.11898436397314072,-237.61888122558594,9.487274861335754,0.4227962791919708
449.94368502,5335,193.67,45396,8,257,0.003,905900,0.10729661583900452,-242.03753662109375,10.110391974449158,-0.5613410472869873
448.45147475,5346,193.03,45489,8,258,0.003,907760,0.1228429526090622,-237.68051147460938,11.730703711509705,-0.10105550289154053
455.4781788499999,5392,195.55,45885,8,259,0.003,915680,0.1402198225259781,-238.26300048828125,11.613285374641418,0.8433719873428345
462.03529747999994,5437,197.84,46271,8,260,0.003,923400,0.13613925874233246,-238.54104614257812,10.99125919342041,-0.16696691513061523
464.35137396,5493,201.27,46758,8,261,0.003,933140,0.11283319443464279,-241.552490234375,8.98559741973877,1.3287831544876099
470.60529349000007,5536,203.2,47136,8,262,0.003,940700,0.11636573076248169,-241.8109130859375,10.852630877494812,0.7331910133361816
477.4417008200001,5574,204.79,47459,8,263,0.003,947160,0.11240913718938828,-240.05880737304688,10.219325685501099,1.2757630348205566
479.00734092000005,5594,205.4,47648,8,264,0.003,950940,0.1320873349905014,-247.00062561035156,11.006061720848084,0.3285105228424072
488.5324811400001,5654,209.63,48188,8,265,0.003,961740,0.15163716673851013,-243.71112060546875,11.75473198890686,-0.003797292709350586
490.4499636600001,5675,210.31,48375,8,266,0.003,965480,0.14455750584602356,-252.03964233398438,16.20257396697998,0.08397078514099121
510.7781408300001,5774,217.06,49258,8,267,0.003,983140,0.11557749658823013,-241.9595947265625,10.823671674728393,0.35700270533561707
510.17845392000015,5799,217.31,49475,8,268,0.003,987480,0.1200660988688469,-242.41883850097656,8.68982834815979,-0.26811516284942627
514.9329304400002,5834,218.63,49791,8,269,0.003,993800,0.12381020188331604,-240.03536987304688,9.842240810394287,0.6005240678787231
518.3809515400001,5894,222.7,50340,8,270,0.003,1004780,0.1286444365978241,-228.74679565429688,9.077510380744934,-0.3579944670200348
516.9239469500001,5905,222.18,50432,8,271,0.003,1006620,0.1264508068561554,-228.0784912109375,9.819325494766236,-1.0487494468688965
516.06215679,5914,221.8,50513,8,272,0.003,1008240,0.12857601046562195,-235.3085479736328,10.976718497276305,-0.46778935194015503
517.69589595,5942,222.8,50770,8,273,0.003,1013380,0.14048056304454803,-230.56402587890625,11.084516787528992,-0.7234983444213867
521.22004915,5970,223.66,51018,8,274,0.003,1018340,0.14382058382034302,-229.2415313720703,10.845363664627076,0.4879539906978607
526.35686348,6005,225.48,51348,8,275,0.003,1024940,0.15598416328430176,-234.67282104492188,12.652527570724487,0.4101530611515045
528.01614283,6026,226.0,51531,8,276,0.003,1028600,0.14551760256290436,-234.99008178710938,13.009279918670654,0.02882257103919983
540.5841277100001,6105,231.01,52211,8,277,0.003,1042200,0.16319727897644043,-238.09292602539062,13.501175117492675,0.19988229870796204
556.9605230099999,6221,238.74,53211,8,278,0.003,1062200,0.1579016000032425,-247.47369384765625,12.203379201889039,0.5744030475616455
574.4411194,6323,246.02,54092,8,279,0.003,1079820,0.15399667620658875,-245.8506622314453,11.580666542053223,-1.2243186235427856
576.6061088900001,6352,246.79,54336,8,280,0.003,1084700,0.150849848985672,-247.97325134277344,10.618090724945068,0.7438902854919434
